AA,AUA,America/Aruba
US,DTW,America/New_York
US,DUC,America/Chicago
US,DUG,America/Phoenix
US,DUJ,America/New_York
US,DUT,America/Anchorage
US,DVL,America/Chicago
US,DVT,America/Phoenix
US,DWA,America/Los_Angeles
US,DWH,America/Chicago
US,DXR,America/New_York
US,DYL,America/New_York
US,DYS,America/Chicago
US,E25,America/Phoenix
US,E63,America/Phoenix
US,EAA,America/Anchorage
US,EAT,America/Los_Angeles
US,EAU,America/Chicago
US,ECA,America/New_York
US,ECP,America/Chicago
US,EDF,America/Anchorage
US,EDW,America/Los_Angeles
US,EEK,America/Anchorage
US,EEN,America/New_York
US,EET,America/Chicago
US,EFD,America/Chicago
US,EGE,America/Denver
US,EGT,America/Chicago
US,EGV,America/Chicago
US,EGX,America/Anchorage
US,EHM,America/Anchorage
US,EIL,America/Anchorage
US,EKN,America/New_York
US,EKO,America/Los_Angeles
US,EKY,America/Chicago
US,ELD,America/Chicago
US,ELI,America/Anchorage
US,ELM,America/New_York
US,ELP,America/Denver
US,ELV,America/Anchorage
US,ELY,America/Los_Angeles
US,EMK,America/Anchorage
US,ENA,America/Anchorage
US,END,America/Chicago
US,ENV,America/Denver
US,ENW,America/Chicago
US,EOK,America/Chicago
US,EPM,America/New_York
US,ERI,America/New_York
US,ERV,America/Chicago
US,ERY,America/New_York
US,ESC,America/New_York
US,ESD,America/Los_Angeles
US,ESF,America/Chicago
US,ESN,America/New_York
US,EUF,America/Chicago
US,EUG,America/Los_Angeles
US,EVV,America/Chicago
US,EVW,America/Denver
US,EWB,America/New_York
US,EWK,America/Chicago
US,EWN,America/New_York
US,EWR,America/New_York
US,EYW,America/New_York
US,FAF,America/New_York
US,FAI,America/Anchorage
US,FAR,America/Chicago
US,FAT,America/Los_Angeles
US,FAY,America/New_York
US,FBG,America/New_York
US,FBK,America/Anchorage
US,FBR,America/Denver
US,FCA,America/Denver
US,FCM,America/Chicago
US,FCS,America/Denver
US,FDW,America/New_York
US,FDY,America/New_York
US,FFA,America/New_York
US,FFC,America/New_York
US,FFO,America/New_York
US,FFT,America/New_York
US,FFZ,America/Phoenix
US,FHU,America/Phoenix
US,FIT,America/New_York
US,FKL,America/New_York
US,FLD,America/Chicago
US,FLG,America/Phoenix
US,FLL,America/New_York
US,FLO,America/New_York
US,FLV,America/Chicago
US,FME,America/New_York
US,FMN,America/Denver
US,FMY,America/New_York
US,FNL,America/Denver
US,FNR,America/Anchorage
US,FNT,America/New_York
US,FOD,America/Chicago
US,FOE,America/Chicago
US,FOK,America/New_York
US,FRD,America/Los_Angeles
US,FRI,America/Chicago
US,FRN,America/Anchorage
US,FRP,America/New_York
US,FSD,America/Chicago
US,FSI,America/Chicago
US,FSM,America/Chicago
US,FST,America/Chicago
US,FTK,America/New_York
US,FTW,America/Chicago
US,FTY,America/New_York
US,FUL,America/Los_Angeles
US,FWA,America/New_York
US,FXE,America/New_York
US,FYU,America/Anchorage
US,FYV,America/Chicago
US,FZG,America/New_York
US,FZI,America/New_York
US,GAD,America/Chicago
US,GAI,America/New_York
US,GAL,America/Anchorage
US,GAM,America/Anchorage
US,GBN,America/Chicago
US,GCC,America/Denver
US,GCK,America/Chicago
US,GCN,America/Phoenix
US,GDV,America/Denver
US,GDW,America/New_York
US,GED,America/New_York
US,GEG,America/Los_Angeles
US,GEU,America/Phoenix
US,GFK,America/Chicago
US,GFL,America/New_York
US,GGE,America/New_York
US,GGG,America/Chicago
US,GGW,America/Denver
US,GHG,America/New_York
US,GIF,America/New_York
US,GJT,America/Denver
US,GKN,America/Anchorage
US,GKY,America/Chicago
US,GLD,America/Denver
US,GLH,America/Chicago
US,GLS,America/Chicago
US,GLV,America/Anchorage
US,GNT,America/Denver
US,GNV,America/New_York
US,GON,America/New_York
US,GPT,America/Chicago
US,GPZ,America/Chicago
US,GQQ,America/New_York
US,GRB,America/Chicago
US,GRF,America/Los_Angeles
US,GRI,America/Chicago
US,GRK,America/Chicago
US,GRM,America/Chicago
US,GRR,America/New_York
US,GSB,America/New_York
US,GSO,America/New_York
US,GSP,America/New_York
US,GST,America/Anchorage
US,GTB,America/New_York
US,GTF,America/Denver
US,GTR,America/Chicago
US,GTU,America/Chicago
US,GUC,America/Denver
US,GUP,America/Denver
US,GUS,America/New_York
US,GVL,America/New_York
US,GVQ,America/New_York
US,GVT,America/Chicago
US,GWO,America/Chicago
US,GYY,America/Chicago
US,HBG,America/Chicago
US,HBR,America/Chicago
US,HCR,America/Anchorage
US,HDH,Pacific/Honolulu
US,HDI,America/New_York
US,HDN,America/Denver
US,HDO,America/Chicago
US,HFD,America/New_York
US,HGR,America/New_York
US,HHH,America/New_York
US,HHI,Pacific/Honolulu
US,HHR,America/Los_Angeles
US,HIB,America/Chicago
US,HIF,America/Denver
US,HII,America/Phoenix
US,HIO,America/Los_Angeles
US,HKB,America/Anchorage
US,HKY,America/New_York
US,HLG,America/New_York
US,HLN,America/Denver
US,HLR,America/Chicago
US,HMN,America/Denver
US,HNH,America/Anchorage
US,HNL,Pacific/Honolulu
US,HNM,Pacific/Honolulu
US,HNS,America/Anchorage
US,HOB,America/Denver
US,HOM,America/Anchorage
US,HON,America/Chicago
US,HOP,America/Chicago
US,HOT,America/Chicago
US,HOU,America/Chicago
US,HPB,America/Anchorage
US,HPN,America/New_York
US,HQM,America/Los_Angeles
US,HQU,America/New_York
US,HRL,America/Chicago
US,HRO,America/Chicago
US,HSH,America/Los_Angeles
US,HSL,America/Anchorage
US,HST,America/New_York
US,HSV,America/Chicago
US,HTL,America/New_York
US,HTS,America/New_York
US,HUA,America/Chicago
US,HUF,America/New_York
US,HUL,America/New_York
US,HUS,America/Anchorage
US,HUT,America/Chicago
US,HVN,America/New_York
US,HVR,America/Denver
US,HWD,America/Los_Angeles
US,HWO,America/New_York
US,HYA,America/New_York
US,HYG,America/Anchorage
US,HYS,America/Chicago
US,HYW,America/New_York
US,HZL,America/New_York
US,IAB,America/Chicago
US,IAD,America/New_York
US,IAG,America/New_York
US,IAH,America/Chicago
US,IAN,America/Anchorage
US,ICT,America/Chicago
US,IDA,America/Denver
US,IDL,America/Chicago
US,IGG,America/Anchorage
US,IGQ,America/Chicago
US,IJD,America/New_York
US,IKK,America/Chicago
US,IKV,America/Chicago
US,ILG,America/New_York
US,ILI,America/Anchorage
US,ILM,America/New_York
US,ILN,America/New_York
US,IMM,America/New_York
US,IMT,America/Chicago
US,IND,America/New_York
US,INJ,America/Chicago
US,INK,America/Chicago
US,INL,America/Chicago
US,INS,America/Los_Angeles
US,INT,America/New_York
US,INW,America/Phoenix
US,IOW,America/Chicago
US,IPL,America/Los_Angeles
US,IPT,America/New_York
US,IRC,America/Anchorage
US,IRK,America/Chicago
US,ISM,America/New_York
US,ISN,America/Chicago
US,ISO,America/New_York
US,ISP,America/New_York
US,ISW,America/Chicago
US,ITH,America/New_York
US,ITO,Pacific/Honolulu
US,IWS,America/Chicago
US,IYK,America/Los_Angeles
US,IZG,America/New_York
US,JAC,America/Denver
US,JAN,America/Chicago
US,JAX,America/New_York
US,JBR,America/Chicago
US,JCI,America/Chicago
US,JEF,America/Chicago
US,JES,America/New_York
US,JFK,America/New_York
US,JHM,Pacific/Honolulu
US,JHW,America/New_York
US,JKA,America/Chicago
US,JLN,America/Chicago
US,JMS,America/Chicago
US,JNU,America/Anchorage
US,JOT,America/Chicago
US,JST,America/New_York
US,JVL,America/Chicago
US,JXN,America/New_York
US,JYL,America/New_York
US,JYO,America/New_York
US,JZI,America/New_York
US,JZP,America/New_York
US,K83,America/Chicago
US,KAL,America/Anchorage
US,KFP,America/Anchorage
US,KGK,America/Anchorage
US,KKA,America/Anchorage
US,KKH,America/Anchorage
US,KLG,America/Anchorage
US,KLN,America/Anchorage
US,KLS,America/Los_Angeles
US,KLW,America/Anchorage
US,KMO,America/Anchorage
US,KNW,America/Anchorage
US,KOA,Pacific/Honolulu
US,KOT,America/Anchorage
US,KPN,America/Anchorage
US,KPV,America/Anchorage
US,KQA,America/Anchorage
US,KSM,America/Anchorage
US,KTN,America/Anchorage
US,KTS,America/Anchorage
US,KUK,America/Anchorage
US,KVC,America/Anchorage
US,KVL,America/Anchorage
US,KWK,America/Anchorage
US,KWN,America/Anchorage
US,KWT,America/Anchorage
US,KYK,America/Anchorage
US,KYU,America/Anchorage
US,LAA,America/Denver
US,LAF,America/New_York
US,LAL,America/New_York
US,LAM,America/Denver
US,LAN,America/New_York
US,LAR,America/Denver
US,LAS,America/Los_Angeles
US,LAW,America/Chicago
US,LAX,America/Los_Angeles
US,LBB,America/Chicago
US,LBE,America/New_York
US,LBF,America/Chicago
US,LBL,America/Chicago
US,LBT,America/New_York
US,LCH,America/Chicago
US,LCK,America/New_York
US,LCQ,America/New_York
US,LDJ,America/New_York
US,LEB,America/New_York
US,LEW,America/New_York
US,LEX,America/New_York
US,LFI,America/New_York
US,LFK,America/Chicago
US,LFT,America/Chicago
US,LGA,America/New_York
US,LGB,America/Los_Angeles
US,LGC,America/New_York
US,LGU,America/Denver
US,LHD,America/Anchorage
US,LHM,America/Los_Angeles
US,LHV,America/New_York
US,LHX,America/Denver
US,LIH,Pacific/Honolulu
US,LIT,America/Chicago
US,LKP,America/New_York
US,LMT,America/Los_Angeles
US,LNA,America/New_York
US,LNK,America/Chicago
US,LNN,America/New_York
US,LNR,America/Chicago
US,LNS,America/New_York
US,LNY,Pacific/Honolulu
US,LOT,America/Chicago
US,LOU,America/New_York
US,LOZ,America/New_York
US,LPC,America/Los_Angeles
US,LPR,America/New_York
US,LPS,America/Los_Angeles
US,LRD,America/Chicago
US,LRF,America/Chicago
US,LRO,America/New_York
US,LRU,America/Denver
US,LSE,America/Chicago
US,LSF,America/New_York
US,LSV,America/Los_Angeles
US,LTS,America/Chicago
US,LUF,America/Phoenix
US,LUK,America/New_York
US,LUP,Pacific/Honolulu
US,LUR,America/Anchorage
US,LVK,America/Los_Angeles
US,LVM,America/Denver
US,LVS,America/Denver
US,LWA,America/New_York
US,LWB,America/New_York
US,LWC,America/Chicago
US,LWM,America/New_York
US,LWS,America/Los_Angeles
US,LWT,America/Denver
US,LYH,America/New_York
US,LYU,America/Chicago
US,LZU,America/New_York
US,M94,America/Los_Angeles
US,MAE,America/Los_Angeles
US,MAF,America/Chicago
US,MBL,America/New_York
US,MBS,America/New_York
US,MCC,America/Los_Angeles
US,MCE,America/Los_Angeles
US,MCF,America/New_York
US,MCG,America/Anchorage
US,MCI,America/Chicago
US,MCK,America/Chicago
US,MCL,America/Anchorage
US,MCN,America/New_York
US,MCO,America/New_York
US,MCW,America/Chicago
US,MDT,America/New_York
US,MDW,America/Chicago
US,MEI,America/Chicago
US,MEM,America/Chicago
US,MEO,America/New_York
US,MER,America/Los_Angeles
US,MFD,America/New_York
US,MFE,America/Chicago
US,MFI,America/Chicago
US,MFR,America/Los_Angeles
US,MGC,America/Chicago
US,MGE,America/New_York
US,MGJ,America/New_York
US,MGM,America/Chicago
US,MGW,America/New_York
US,MGY,America/New_York
US,MHK,America/Chicago
US,MHM,America/Anchorage
US,MHR,America/Los_Angeles
US,MHT,America/New_York
US,MHV,America/Los_Angeles
US,MIA,America/New_York
US,MIB,America/Chicago
US,MIC,America/Chicago
US,MIE,America/New_York
US,MIV,America/New_York
US,MKC,America/Chicago
US,MKE,America/Chicago
US,MKG,America/New_York
US,MKK,Pacific/Honolulu
US,MKL,America/Chicago
US,MKO,America/Chicago
US,MLB,America/New_York
US,MLC,America/Chicago
US,MLD,America/Denver
US,MLI,America/Chicago
US,MLJ,America/New_York
US,MLL,America/Anchorage
US,MLS,America/Denver
US,MLT,America/New_York
US,MLU,America/Chicago
US,MLY,America/Anchorage
US,MMH,America/Los_Angeles
US,MMI,America/New_York
US,MMU,America/New_York
US,MMV,America/Los_Angeles
US,MNM,America/Chicago
US,MNZ,America/New_York
US,MOB,America/Chicago
US,MOD,America/Los_Angeles
US,MOT,America/Chicago
US,MOU,America/Anchorage
US,MPV,America/New_York
US,MQT,America/New_York
US,MRB,America/New_York
US,MRI,America/Anchorage
US,MRK,America/New_York
US,MRN,America/New_York
US,MRY,America/Los_Angeles
US,MSL,America/Chicago
US,MSN,America/Chicago
US,MSO,America/Denver
US,MSP,America/Chicago
US,MSS,America/New_York
US,MSY,America/Chicago
US,MTC,America/New_York
US,MTH,America/New_York
US,MTJ,America/Denver
US,MTM,America/Anchorage
US,MTN,America/New_York
US,MUE,Pacific/Honolulu
US,MUI,America/New_York
US,MUO,America/Denver
US,MVL,America/New_York
US,MVY,America/New_York
US,MWA,America/Chicago
US,MWC,America/Chicago
US,MWH,America/Los_Angeles
US,MWL,America/Chicago
US,MWM,America/Chicago
US,MXF,America/Chicago
US,MYL,America/Denver
US,MYR,America/New_York
US,MYU,America/Anchorage
US,MYV,America/Los_Angeles
US,MZJ,America/Phoenix
US,NBG,America/Chicago
US,NCN,America/Anchorage
US,NEL,America/New_York
US,NEW,America/Chicago
US,NGF,Pacific/Honolulu
US,NGP,America/Chicago
US,NGU,America/New_York
US,NHK,America/New_York
US,NIB,America/Anchorage
US,NID,America/Los_Angeles
US,NJK,America/Los_Angeles
US,NKX,America/Los_Angeles
US,NLC,America/Los_Angeles
US,NLG,America/Anchorage
US,NME,America/Anchorage
US,NNL,America/Anchorage
US,NOW,America/Los_Angeles
US,NPA,America/Chicago
US,NQA,America/Chicago
US,NQX,America/New_York
US,NSE,America/Chicago
US,NTD,America/Los_Angeles
US,NTU,America/New_York
US,NUI,America/Anchorage
US,NUL,America/Anchorage
US,NUQ,America/Los_Angeles
US,NUW,America/Los_Angeles
US,NXP,America/Los_Angeles
US,NXX,America/New_York
US,NYG,America/New_York
US,NZY,America/Los_Angeles
US,OAJ,America/New_York
US,OAK,America/Los_Angeles
US,OAR,America/Los_Angeles
US,OBE,America/New_York
US,OBU,America/Anchorage
US,OCA,America/New_York
US,OCF,America/New_York
US,OCW,America/New_York
US,OEB,America/New_York
US,OFF,America/Chicago
US,OGD,America/Denver
US,OGG,Pacific/Honolulu
US,OGS,America/New_York
US,OJC,America/Chicago
US,OKC,America/Chicago
US,OLF,America/Denver
US,OLM,America/Los_Angeles
US,OLS,America/Phoenix
US,OLV,America/Chicago
US,OMA,America/Chicago
US,OME,America/Anchorage
US,OMN,America/New_York
US,ONP,America/Los_Angeles
US,ONT,America/Los_Angeles
US,OOK,America/Anchorage
US,OPF,America/New_York
US,OQN,America/New_York
US,OQU,America/New_York
US,ORD,America/Chicago
US,ORF,America/New_York
US,ORH,America/New_York
US,ORL,America/New_York
US,ORT,America/Anchorage
US,ORV,America/Anchorage
US,OSC,America/New_York
US,OSH,America/Chicago
US,OSU,America/New_York
US,OTH,America/Los_Angeles
US,OTZ,America/Anchorage
US,OWB,America/Chicago
US,OWD,America/New_York
US,OXC,America/New_York
US,OXR,America/Los_Angeles
US,OZA,America/Chicago
US,P08,America/Phoenix
US,P52,America/Phoenix
US,PAE,America/Los_Angeles
US,PAH,America/Chicago
US,PAM,America/Chicago
US,PAO,America/Los_Angeles
US,PAQ,America/Anchorage
US,PBF,America/Chicago
US,PBG,America/New_York
US,PBI,America/New_York
US,PBX,America/New_York
US,PCW,America/New_York
US,PCZ,America/Chicago
US,PDK,America/New_York
US,PDT,America/Los_Angeles
US,PDX,America/Los_Angeles
US,PEQ,America/Chicago
US,PFN,America/Chicago
US,PGA,America/Phoenix
US,PGD,America/New_York
US,PGV,America/New_York
US,PHD,America/New_York
US,PHF,America/New_York
US,PHK,America/New_York
US,PHL,America/New_York
US,PHN,America/New_York
US,PHX,America/Phoenix
US,PIA,America/Chicago
US,PIB,America/Chicago
US,PIE,America/New_York
US,PIH,America/Denver
US,PIM,America/New_York
US,PIP,America/Anchorage
US,PIR,America/Chicago
US,PIT,America/New_York
US,PIZ,America/Anchorage
US,PKA,America/Anchorage
US,PKB,America/New_York
US,PLN,America/New_York
US,PMB,America/Chicago
US,PMD,America/Los_Angeles
US,PML,America/Anchorage
US,PMP,America/New_York
US,PNC,America/Chicago
US,PNE,America/New_York
US,PNM,America/Chicago
US,PNS,America/Chicago
US,POB,America/New_York
US,POC,America/Los_Angeles
US,POE,America/Chicago
US,POF,America/Chicago
US,PPC,America/Anchorage
US,PQI,America/New_York
US,PRC,America/Phoenix
US,PSC,America/Los_Angeles
US,PSG,America/Anchorage
US,PSM,America/New_York
US,PSP,America/Los_Angeles
US,PSX,America/Chicago
US,PTB,America/New_York
US,PTH,America/Anchorage
US,PTK,America/New_York
US,PTU,America/Anchorage
US,PUB,America/Denver
US,PUC,America/Denver
US,PUW,America/Los_Angeles
US,PVC,America/New_York
US,PVD,America/New_York
US,PVU,America/Denver
US,PWK,America/Chicago
US,PWM,America/New_York
US,PWT,America/Los_Angeles
US,PYM,America/New_York
US,PYP,America/Chicago
US,RAC,America/Chicago
US,RAL,America/Los_Angeles
US,RAP,America/Denver
US,RBD,America/Chicago
US,RBK,America/Los_Angeles
US,RBY,America/Anchorage
US,RCA,America/Denver
US,RCZ,America/New_York
US,RDD,America/Los_Angeles
US,RDG,America/New_York
US,RDM,America/Los_Angeles
US,RDR,America/Chicago
US,RDU,America/New_York
US,REI,America/Los_Angeles
US,RFD,America/Chicago
US,RHI,America/Chicago
US,RIC,America/New_York
US,RID,America/New_York
US,RIF,America/Denver
US,RIL,America/Denver
US,RIR,America/Los_Angeles
US,RIU,America/Los_Angeles
US,RIV,America/Los_Angeles
US,RIW,America/Denver
US,RKD,America/New_York
US,RKH,America/New_York
US,RKP,America/Chicago
US,RKR,America/Chicago
US,RKS,America/Denver
US,RME,America/New_York
US,RMG,America/New_York
US,RMY,America/Los_Angeles
US,RND,America/Chicago
US,RNM,America/Los_Angeles
US,RNO,America/Los_Angeles
US,RNT,America/Los_Angeles
US,ROA,America/New_York
US,ROC,America/New_York
US,ROW,America/Denver
US,RSH,America/Anchorage
US,RST,America/Chicago
US,RSW,America/New_York
US,RUT,America/New_York
US,RVS,America/Chicago
US,RWI,America/New_York
US,RWL,America/Denver
US,RYY,America/New_York
US,S40,America/Los_Angeles
US,S46,America/Chicago
US,SAA,America/Denver
US,SAC,America/Los_Angeles
US,SAD,America/Phoenix
US,SAF,America/Denver
US,SAN,America/Los_Angeles
US,SAT,America/Chicago
US,SAV,America/New_York
US,SBA,America/Los_Angeles
US,SBD,America/Los_Angeles
US,SBM,America/Chicago
US,SBN,America/New_York
US,SBO,America/New_York
US,SBP,America/Los_Angeles
US,SBS,America/Denver
US,SBY,America/New_York
US,SCC,America/Anchorage
US,SCE,America/New_York
US,SCH,America/New_York
US,SCK,America/Los_Angeles
US,SCM,America/Anchorage
US,SDC,America/New_York
US,SDF,America/New_York
US,SDM,America/Los_Angeles
US,SDP,America/Anchorage
US,SDX,America/Phoenix
US,SDY,America/Denver
US,SEA,America/Los_Angeles
US,SEE,America/Los_Angeles
US,SEF,America/New_York
US,SEM,America/Chicago
US,SFB,America/New_York
US,SFF,America/Los_Angeles
US,SFO,America/Los_Angeles
US,SFZ,America/New_York
US,SGF,America/Chicago
US,SGH,America/New_York
US,SGR,America/Chicago
US,SGU,America/Denver
US,SGY,America/Anchorage
US,SHD,America/New_York
US,SHG,America/Anchorage
US,SHH,America/Anchorage
US,SHN,America/Los_Angeles
US,SHR,America/Denver
US,SHV,America/Chicago
US,SHX,America/Anchorage
US,SIK,America/Chicago
US,SIT,America/Anchorage
US,SJC,America/Los_Angeles
US,SJT,America/Chicago
US,SKA,America/Los_Angeles
US,SKF,America/Chicago
US,SKK,America/Anchorage
US,SKY,America/New_York
US,SLC,America/Denver
US,SLE,America/Los_Angeles
US,SLK,America/New_York
US,SLN,America/Chicago
US,SLQ,America/Anchorage
US,SMD,America/New_York
US,SME,America/New_York
US,SMF,America/Los_Angeles
US,SMK,America/Anchorage
US,SMN,America/Denver
US,SMO,America/Los_Angeles
US,SMX,America/Los_Angeles
US,SNA,America/Los_Angeles
US,SNP,America/Anchorage
US,SNY,America/Denver
US,SOP,America/New_York
US,SOW,America/Phoenix
US,SPF,America/Denver
US,SPG,America/New_York
US,SPI,America/Chicago
US,SPS,America/Chicago
US,SPW,America/Chicago
US,SPZ,America/Los_Angeles
US,SQL,America/Los_Angeles
US,SRQ,America/New_York
US,SRR,America/Denver
US,SSC,America/New_York
US,SSI,America/New_York
US,STC,America/Chicago
US,STE,America/Chicago
US,STG,America/Anchorage
US,STJ,America/Chicago
US,STK,America/Denver
US,STL,America/Chicago
US,STP,America/Chicago
US,STS,America/Los_Angeles
US,SUA,America/New_York
US,SUN,America/Denver
US,SUS,America/Chicago
US,SUU,America/Los_Angeles
US,SUX,America/Chicago
US,SVA,America/Anchorage
US,SVH,America/New_York
US,SVN,America/New_York
US,SVW,America/Anchorage
US,SWD,America/Anchorage
US,SWF,America/New_York
US,SXQ,America/Anchorage
US,SYR,America/New_York
US,SZL,America/Chicago
US,TAN,America/New_York
US,TBN,America/Chicago
US,TCC,America/Denver
US,TCL,America/Chicago
US,TCM,America/Los_Angeles
US,TCS,America/Denver
US,TEB,America/New_York
US,TEX,America/Denver
US,TIK,America/Chicago
US,TIW,America/Los_Angeles
US,TIX,America/New_York
US,TKA,America/Anchorage
US,TKF,America/Los_Angeles
US,TKI,America/Chicago
US,TKJ,America/Anchorage
US,TLA,America/Anchorage
US,TLH,America/New_York
US,TLJ,America/Anchorage
US,TMA,America/New_York
US,TMB,America/New_York
US,TNC,America/Anchorage
US,TNT,America/New_York
US,TOA,America/Los_Angeles
US,TOC,America/New_York
US,TOG,America/Anchorage
US,TOL,America/New_York
US,TOP,America/Chicago
US,TPA,America/New_York
US,TPL,America/Chicago
US,TRI,America/New_York
US,TRM,America/Los_Angeles
US,TTD,America/Los_Angeles
US,TTN,America/New_York
US,TUL,America/Chicago
US,TUP,America/Chicago
US,TUS,America/Phoenix
US,TVC,America/New_York
US,TVF,America/Chicago
US,TVI,America/New_York
US,TVL,America/Los_Angeles
US,TWF,America/Denver
US,TXK,America/Chicago
US,TYR,America/Chicago
US,TYS,America/New_York
US,TZR,Europe/Budapest
US,UDD,America/Los_Angeles
US,UDG,America/New_York
US,UGN,America/Chicago
US,UIN,America/Chicago
US,UKF,America/New_York
US,UMP,America/New_York
US,UNK,America/Anchorage
US,UPP,Pacific/Honolulu
US,UST,America/New_York
US,UTM,America/Chicago
US,UTO,America/Anchorage
US,UUK,America/Anchorage
US,UVA,America/Chicago
US,VAD,America/New_York
US,VAK,America/Anchorage
US,VAY,America/New_York
US,VBG,America/Los_Angeles
US,VCT,America/Chicago
US,VCV,America/Los_Angeles
US,VDZ,America/Anchorage
US,VEE,America/Anchorage
US,VEL,America/Denver
US,VGT,America/Los_Angeles
US,VIS,America/Los_Angeles
US,VLD,America/New_York
US,VNC,America/New_York
US,VNW,America/New_York
US,VNY,America/Los_Angeles
US,VOK,America/Chicago
US,VPC,America/New_York
US,VPS,America/Chicago
US,VRB,America/New_York
US,VYS,America/Chicago
US,WAA,America/Anchorage
US,WAL,America/New_York
US,WBQ,America/Anchorage
US,WBU,America/Denver
US,WBW,America/New_York
US,WDR,America/New_York
US,WFK,America/New_York
US,WHP,America/Los_Angeles
US,WKK,America/Anchorage
US,WKL,Pacific/Honolulu
US,WLK,America/Anchorage
US,WMO,America/Anchorage
US,WNA,America/Anchorage
US,WRB,America/New_York
US,WRG,America/Anchorage
US,WRI,America/New_York
US,WRL,America/Denver
US,WSD,America/Denver
US,WSN,America/Anchorage
US,WST,America/New_York
US,WTK,America/Anchorage
US,WWD,America/New_York
US,WYS,America/Denver
US,XFL,America/New_York
US,XNA,America/Chicago
US,YAK,America/Anchorage
US,YIP,America/New_York
US,YKM,America/Los_Angeles
US,YKN,America/Chicago
US,YNG,America/New_York
US,YUM,America/Phoenix
US,Z84,America/Anchorage
US,ZPH,America/New_York
US,ZSY,America/Phoenix
US,ZUN,America/Denver
UV,BOY,Africa/Ouagadougou
UV,OUA,Africa/Ouagadougou
UY,CYR,America/Montevideo
UY,MDO,America/Montevideo
UY,MVD,America/Montevideo
UY,PDP,America/Montevideo
UY,RVY,America/Montevideo
UY,STY,America/Montevideo
UZ,AFS,Asia/Samarkand
UZ,AZN,Asia/Samarkand
UZ,BHK,Asia/Samarkand
UZ,FEG,Asia/Samarkand
UZ,KSQ,Asia/Samarkand
UZ,NCU,Asia/Samarkand
UZ,NMA,Asia/Samarkand
UZ,NVI,Asia/Samarkand
UZ,SKD,Asia/Samarkand
UZ,TAS,Asia/Samarkand
UZ,TMJ,Asia/Samarkand
UZ,UGC,Asia/Samarkand
VC,BQU,America/St_Vincent
VC,CIW,America/St_Vincent
VC,MQS,America/St_Vincent
VC,SVD,America/St_Vincent
VC,UNI,America/St_Vincent
VE,AAO,America/Caracas
VE,AGV,America/Caracas
VE,BLA,America/Caracas
VE,BNS,America/Caracas
VE,BRM,America/Caracas
VE,CAJ,America/Caracas
VE,CBL,America/Caracas
VE,CCS,America/Caracas
VE,CUM,America/Caracas
VE,CUP,America/Caracas
VE,CZE,America/Caracas
VE,GUI,America/Caracas
VE,GUQ,America/Caracas
VE,LFR,America/Caracas
VE,LRV,America/Caracas
VE,LSP,America/Caracas
VE,MAR,America/Caracas
VE,MRD,America/Caracas
VE,MUN,America/Caracas
VE,MYC,America/Caracas
VE,PBL,America/Caracas
VE,PMV,America/Caracas
VE,PYH,America/Caracas
VE,PZO,America/Caracas
VE,SFD,America/Caracas
VE,SNV,America/Caracas
VE,SOM,America/Caracas
VE,STB,America/Caracas
VE,STD,America/Caracas
VE,SVZ,America/Caracas
VE,TUV,America/Caracas
VE,VDP,America/Caracas
VE,VIG,America/Caracas
VE,VLN,America/Caracas
VE,VLV,America/Caracas
VI,EIS,America/Tortola
VI,VIJ,America/Tortola
VM,BMV,Asia/Saigon
VM,CAH,Asia/Saigon
VM,CXR,Asia/Saigon
VM,DAD,Asia/Saigon
VM,DIN,Asia/Saigon
VM,DLI,Asia/Saigon
VM,HAN,Asia/Saigon
VM,HPH,Asia/Saigon
VM,HUI,Asia/Saigon
VM,NHA,Asia/Saigon
VM,PHA,Asia/Saigon
VM,PQC,Asia/Saigon
VM,PXU,Asia/Saigon
VM,SGN,Asia/Saigon
VM,SQH,Asia/Saigon
VM,TBB,Asia/Saigon
VM,UIH,Asia/Saigon
VM,VCA,Asia/Saigon
VM,VCL,Asia/Saigon
VM,VCS,Asia/Saigon
VM,VII,Asia/Saigon
VM,VKG,Asia/Saigon
VN,THD,Asia/Ho_Chi_Minh
VN,VDH,Asia/Vientiane
VQ,SPB,America/St_Thomas
VQ,STT,America/St_Thomas
VQ,STX,America/St_Thomas
WA,ERS,Africa/Windhoek
WA,GFY,Africa/Windhoek
WA,KMP,Africa/Windhoek
WA,LUD,Africa/Windhoek
WA,MPA,Africa/Windhoek
WA,NDU,Africa/Windhoek
WA,OKF,Africa/Windhoek
WA,OKU,Africa/Windhoek
WA,OMD,Africa/Windhoek
WA,OND,Africa/Windhoek
WA,SWP,Africa/Windhoek
WA,TSB,Africa/Windhoek
WA,WDH,Africa/Windhoek
WA,WVB,Africa/Windhoek
WF,FUT,Pacific/Wallis
WF,WLS,Pacific/Wallis
WI,EUN,Africa/El_Aaiun
WI,SMW,Africa/El_Aaiun
WI,VIL,Africa/El_Aaiun
WQ,AWK,Pacific/Johnston
WS,APW,Pacific/Apia
WS,FGI,Pacific/Apia
WS,MXS,Pacific/Apia
WZ,MTS,Africa/Mbabane
YM,AAY,Asia/Aden
YM,ADE,Asia/Aden
YM,AXK,Asia/Aden
YM,BHN,Asia/Aden
YM,GXF,Asia/Aden
YM,HOD,Asia/Aden
YM,RIY,Asia/Aden
YM,SAH,Asia/Aden
YM,SCT,Asia/Aden
YM,TAI,Asia/Aden
ZA,CIP,Africa/Lusaka
ZA,KAA,Africa/Lusaka
